Unnamed: 0,Unnamed: 0.1,link,usr_name,start_date,BI,tournaments,coef,stakeback,player_part,sell_left,status,item_info,shit,BI_actual,Cashes
125,715,https://mttmarket.com/users/54ba71520cf2ef809cce1700,leo minorrr,14.09.2015,344.51,55,1.19,,50.0,0.0,-27.74,https://mttmarket.com/packets/item/55f6d97861ccb67ba40e1910,,39.78,12.04
126,716,https://mttmarket.com/users/533150655200003394a9c5e0,Boogleman,14.09.2015,5796.2,35,1.18,,40.0,0.0,3773.7,https://mttmarket.com/packets/item/55f6da4c61ccb67bc2b8921d,,4710.1,8483.8
127,717,https://mttmarket.com/users/55cfcc9061ccb6133155fcad,mnevezet2015,14.09.2015,257.0,20,1.18,,25.0,0.0,-204.5,https://mttmarket.com/packets/item/55f52e0361ccb67551a7456c,,252.5,48.0
128,718,https://mttmarket.com/users/55b7638661ccb60110fb4be8,tomoto,14.09.2015,254.2,30,1.15,,35.0,0.0,-110.69,https://mttmarket.com/packets/item/55f477e161ccb673ac63d3b1,,254.2,143.51
129,719,https://mttmarket.com/users/537d2c0b0cf2c8120d3e6047,AwadeuS,14.09.2015,298.7,31,1.16,,40.0,0.0,131.84,https://mttmarket.com/packets/item/55f639c261ccb678e69348b5,,272.7,404.54
130,720,https://mttmarket.com/users/5565a6b70cf25c1c3c036d36,Shpocker,14.09.2015,115.25,21,1.15,,25.0,0.0,-17.84,https://mttmarket.com/packets/item/55f6b1dd61ccb67ab2e9b05f,,108.25,90.41
131,721,https://mttmarket.com/users/55ad35e861ccb6000f5e58de,bruini,14.09.2015,140.45,24,1.16,,50.0,0.0,-49.1,https://mttmarket.com/packets/item/55f6bc7f61ccb67af14d3106,,92.7,43.6
132,722,https://mttmarket.com/users/53abd5490cf2c8120d44fbfe,itsNotFun,14.09.2015,432.72,29,1.16,,50.0,0.0,-113.13,https://mttmarket.com/packets/item/55f6ce1961ccb67b5057444d,,170.73,57.6
133,723,https://mttmarket.com/users/544288990cf24a5c0d7e6b4d,punter54,14.09.2015,95.6,14,1.17,,30.0,0.0,101.38,https://mttmarket.com/packets/item/55f5c3ed61ccb67774d17522,,80.38,181.76
134,724,https://mttmarket.com/users/556eb6c90cf2a06f774a60ee,marat2302,14.09.2015,211.65,25,1.15,,40.0,0.0,-65.22,https://mttmarket.com/packets/item/55f5f65861ccb67831c0fdaa,,189.65,124.43
135,725,https://mttmarket.com/users/54a1bc060cf23c2fa9bcedf8,pian76,14.09.2015,108.9,20,1.16,,40.0,0.0,-39.53,https://mttmarket.com/packets/item/55f69ffa61ccb67a5b542c36,,63.0,23.47
136,726,https://mttmarket.com/users/557ed7200cf28887159e8b77,TomCoep,14.09.2015,263.35,45,1.16,,50.0,0.0,-129.34,https://mttmarket.com/packets/item/55f6bb4a61ccb67ae2016585,,263.35,134.01
137,728,https://mttmarket.com/users/55891ffc0cf2888715a32b8e,Bekishev,14.09.2015,159.3,21,1.16,,50.0,0.0,-63.05,https://mttmarket.com/packets/item/55f5612461ccb675fe6f0355,,77.4,14.35
138,729,https://mttmarket.com/users/53955e070cf2c8120d41c860,Депутат,14.09.2015,529.3,29,1.15,,56.0,0.0,2027.09,https://mttmarket.com/packets/item/55f6261061ccb678b97820a9,,358.4,2385.49
139,730,https://mttmarket.com/users/541ebfc20cf22953036c82e2,Senheiser,14.09.2015,213.69,22,1.17,,50.0,0.0,47.82,https://mttmarket.com/packets/item/55f6a9c761ccb67a76e1f1d0,,135.52,183.34
140,731,https://mttmarket.com/users/5315e9ee2d00005a04ba0b3b,Serik,14.09.2015,517.32,25,1.15,,75.0,0.0,-287.07,https://mttmarket.com/packets/item/55f5d09661ccb677955bc188,,309.4,22.33
141,732,https://mttmarket.com/users/55c8cabb61ccb60c8eaf4748,douglas,14.09.2015,154.4,25,1.15,,40.0,0.0,-91.36,https://mttmarket.com/packets/item/55f55ed361ccb67604619c96,,144.4,53.04
142,733,https://mttmarket.com/users/536e0f9e0cf2c15ecd6feb06,robi,14.09.2015,801.45,38,1.16,,50.0,0.0,559.34,https://mttmarket.com/packets/item/55f410d861ccb672450b3fd6,,621.8,1181.14
143,734,https://mttmarket.com/users/5443812f0cf24a5c0d7eb35f,Radin,14.09.2015,260.17,27,1.16,,50.0,0.0,-41.47,https://mttmarket.com/packets/item/55f69c3561ccb67a2c909d19,,113.26,71.79
144,735,https://mttmarket.com/users/537b32d00cf2c8120d3e0cbf,drunkym0nkey,14.09.2015,492.2,29,1.17,,25.0,0.0,-391.09,https://mttmarket.com/packets/item/55f6a17c61ccb67a5b542c37,,492.2,101.11
145,736,https://mttmarket.com/users/553d9ebe0cf26d1eaea65ebc,Revolver,14.09.2015,191.8,16,1.16,,50.0,0.0,-107.31,https://mttmarket.com/packets/item/55f5b8a261ccb6776bd5e79e,,159.8,52.49
146,737,https://mttmarket.com/users/55bcb12261ccb6022d3d2f10,serjvikt,14.09.2015,285.5,36,1.15,,50.0,0.0,498.34,https://mttmarket.com/packets/item/55f66cc761ccb679528adb58,,262.9,761.24
147,738,https://mttmarket.com/users/54e1bc920cf2d7cefd0a5e78,RaulandTotti,14.09.2015,18.97,10,1.17,,50.0,0.0,-0.49,https://mttmarket.com/packets/item/55f5806c61ccb676a1e1f559,,6.87,6.38
148,739,https://mttmarket.com/users/55a1f9200cf2c4481c7a6e6a,Eddy James Kenway,14.09.2015,136.55,38,1.15,,20.0,0.0,-41.51,https://mttmarket.com/packets/item/55f5872e61ccb676caa86398,,86.0,44.49
149,1040,https://mttmarket.com/users/5581ce4a0cf28887159f72a7,Stalpan,13.09.2015,294.9,37,1.16,,40.0,0.0,-99.59,https://mttmarket.com/packets/item/55f370d161ccb6704f9ebf95,,286.9,187.31
150,1041,https://mttmarket.com/users/55a78be60cf2c4481c7cae76,rodevisto,13.09.2015,344.15,22,1.16,,25.0,0.0,-120.1,https://mttmarket.com/packets/item/55f4a29a61ccb674331fe7c0,,334.15,214.05
151,1042,https://mttmarket.com/users/5457f2620cf24a5c0d853d24,Glewellin17,13.09.2015,186.33,25,1.16,,40.0,0.0,-129.37,https://mttmarket.com/packets/item/55f5873861ccb676bfea196c,,163.97,34.6
152,1043,https://mttmarket.com/users/55645da20cf25c1c3c0328bd,helios,13.09.2015,113.3,13,1.16,,35.0,0.0,-76.97,https://mttmarket.com/packets/item/55f451ea61ccb67325b4b427,,82.3,5.33
153,1044,https://mttmarket.com/users/555deed30cf2820a8e3d3d6b,utaquake,13.09.2015,170.3,19,1.16,,30.0,0.0,-136.52,https://mttmarket.com/packets/item/55f58a7361ccb676cdd97209,,170.3,33.78
154,1045,https://mttmarket.com/users/556d90530cf2a06f774995f6,parfen1111,13.09.2015,47.3,6,1.16,,50.0,0.0,-28.08,https://mttmarket.com/packets/item/55f56a8f61ccb67640f2625c,,47.3,19.22
155,1046,https://mttmarket.com/users/537800600cf2c8120d3d8eed,Crock,13.09.2015,394.8,45,1.16,,50.0,0.0,-123.23,https://mttmarket.com/packets/item/55f58f6961ccb67708da8c06,,313.8,190.57
156,1047,https://mttmarket.com/users/537252150cf2c8120d3ca38a,Jumanja777,13.09.2015,574.8,38,1.17,,50.0,0.0,-255.66,https://mttmarket.com/packets/item/55f590a461ccb676f60b0e54,,375.82,120.16
157,1048,https://mttmarket.com/users/533150655200003394a9c5e0,Boogleman,13.09.2015,6857.5,34,1.18,,40.0,0.0,-1154.78,https://mttmarket.com/packets/item/55f592a261ccb676ed376307,,4768.5,3613.72
158,1049,https://mttmarket.com/users/5541109c0cf2bb0785a1c6c3,prozhektorp,13.09.2015,216.6,17,1.17,,50.0,0.0,-176.71,https://mttmarket.com/packets/item/55f5908e61ccb676fc0768f7,,210.6,33.89
159,1052,https://mttmarket.com/users/559d77630cf2d95aabb270cd,Bioinformix,13.09.2015,743.9,33,1.16,,50.0,0.0,-399.56,https://mttmarket.com/packets/item/55f22ed761ccb668aff6a8f5,,707.9,308.34
160,1053,https://mttmarket.com/users/53764f6b0cf2c8120d3d4e7f,amanskiy,13.09.2015,476.48,38,1.17,,50.0,0.0,82.98,https://mttmarket.com/packets/item/55f36afe61ccb6702eae7cee,,399.88,482.86
161,1054,https://mttmarket.com/users/55a66e790cf2c4481c7c5cc1,zum-zum077,13.09.2015,204.3,18,1.15,,20.0,0.0,-109.28,https://mttmarket.com/packets/item/55f48fb261ccb674129eb9cc,,170.8,61.52
162,1055,https://mttmarket.com/users/5535460f0cf26d1eaea4774e,SkyWorker,13.09.2015,215.0,1,1.15,,75.0,0.0,-215.0,https://mttmarket.com/packets/item/55f4a19961ccb6742a343bfe,,215.0,0.0
163,1056,https://mttmarket.com/users/53b101050cf2c8120d45c58c,rusxxxx,13.09.2015,506.73,36,1.18,,47.0,0.0,-226.26,https://mttmarket.com/packets/item/55f4dead61ccb674ba9fc0dc,,355.09,128.83
164,1057,https://mttmarket.com/users/5535460f0cf26d1eaea4774e,SkyWorker,13.09.2015,185.6,9,1.15,,70.0,0.0,-180.6,https://mttmarket.com/packets/item/55f54c7961ccb675ba4d89ab,,185.6,5.0
165,1058,https://mttmarket.com/users/55aff4fa61ccb60011d702f8,dmitry83,13.09.2015,355.1,36,1.15,,50.0,0.0,-22.34,https://mttmarket.com/packets/item/55f5534861ccb675dd713ce3,,323.1,300.76
166,1059,https://mttmarket.com/users/53c6427b0cf25b8ee9711c18,stav_nuts,13.09.2015,455.0,23,1.17,,40.0,0.0,-194.11,https://mttmarket.com/packets/item/55f5760061ccb6767abd3683,,325.33,131.22
167,1060,https://mttmarket.com/users/54c80ece0cf266f63902a6a8,antif,12.09.2015,892.4,30,1.18,,50.0,0.0,301.07,https://mttmarket.com/packets/item/55f421ef61ccb672989d6d2d,,619.9,920.97
168,1061,https://mttmarket.com/users/55cd320361ccb60bf5ef534f,sergey260594,12.09.2015,183.1,31,1.15,,50.0,0.0,-42.44,https://mttmarket.com/packets/item/55f2fd2b61ccb66e40cac1e6,,121.0,78.56
169,1062,https://mttmarket.com/users/55c97e2661ccb60e9b80cf37,shurik389,12.09.2015,101.8,10,1.15,,30.0,0.0,3026.12,https://mttmarket.com/packets/item/55f3f13b61ccb671be4c005e,,98.5,3124.62
170,1063,https://mttmarket.com/users/5575d3e10cf28887159c3817,Scombat,12.09.2015,96.1,18,1.16,,50.0,0.0,-95.1,https://mttmarket.com/packets/item/55f4179561ccb672564a9601,,96.1,1.0
171,1064,https://mttmarket.com/users/53a040220cf2c8120d43379c,xquizzza,12.09.2015,357.5,26,1.15,,30.0,0.0,351.38,https://mttmarket.com/packets/item/55f2c83261ccb66c1834dd63,,321.9,673.28
172,1065,https://mttmarket.com/users/55da8f8161ccb60b3ded5bab,filki,12.09.2015,140.29,23,1.15,,70.0,0.0,77.89,https://mttmarket.com/packets/item/55f2c35761ccb66bb0927e72,,138.29,216.18
173,1066,https://mttmarket.com/users/55b1121561ccb60010e6dea0,beetle,12.09.2015,149.3,24,1.16,,20.0,0.0,-0.53,https://mttmarket.com/packets/item/55f068d561ccb65c22c48f3a,,133.26,132.73
174,1067,https://mttmarket.com/users/5532a25d0cf26d1eaea3d260,nik1020,12.09.2015,142.9,25,1.16,,25.0,0.0,280.45,https://mttmarket.com/packets/item/55f2cf1f61ccb66c9a7f3e69,,114.5,394.95
175,1068,https://mttmarket.com/users/536e2e620cf2586a08501922,FILTH,12.09.2015,262.1,29,1.16,,44.0,0.0,-186.7,https://mttmarket.com/packets/item/55f2f4aa61ccb66de087bf00,,243.77,57.07
176,1069,https://mttmarket.com/users/541ebfc20cf22953036c82e2,Senheiser,12.09.2015,213.69,22,1.17,,50.0,0.0,-28.76,https://mttmarket.com/packets/item/55f40a0561ccb67220f98327,,145.67,116.91
177,1070,https://mttmarket.com/users/55b78f3861ccb600db439570,bean paul,12.09.2015,137.9,26,1.15,,35.0,0.0,-96.12,https://mttmarket.com/packets/item/55f2c4e861ccb66bdf5dee7c,,137.9,41.78
178,1071,https://mttmarket.com/users/553d9ebe0cf26d1eaea65ebc,Revolver,12.09.2015,191.8,16,1.16,,50.0,0.0,-164.21,https://mttmarket.com/packets/item/55f3ee5261ccb671c6b48688,,172.8,8.59
179,1072,https://mttmarket.com/users/55bcb12261ccb6022d3d2f10,serjvikt,12.09.2015,294.2,24,1.15,,50.0,0.0,-18.13,https://mttmarket.com/packets/item/55efee6161ccb659c9589d23,,281.0,262.87
180,1073,https://mttmarket.com/users/55a1f9200cf2c4481c7a6e6a,Eddy James Kenway,12.09.2015,136.55,38,1.15,,20.0,0.0,33.44,https://mttmarket.com/packets/item/55f3e2cd61ccb6715d51814a,,91.95,125.39
181,1074,https://mttmarket.com/users/54e1bc920cf2d7cefd0a5e78,RaulandTotti,12.09.2015,17.6,8,1.17,,50.0,0.0,-11.0,https://mttmarket.com/packets/item/55f3cf7c61ccb671033a632a,,11.0,0.0
182,1075,https://mttmarket.com/users/556c52de0cf2a06f7748a51e,ndima,12.09.2015,255.9,30,1.16,,50.0,0.0,-111.58,https://mttmarket.com/packets/item/55f3160061ccb66eb57edec7,,150.2,38.62
183,1076,https://mttmarket.com/users/54750a910cf24a5c0d8cc19e,ChckMate,12.09.2015,1253.0,17,1.15,,30.0,0.0,2480.0,https://mttmarket.com/packets/item/55f3b96261ccb670acd70101,,1231.0,3711.0
184,1077,https://mttmarket.com/users/555a30660cf2820a8e3c6366,antey2710,12.09.2015,37.4,7,1.15,,50.0,0.0,16.8,https://mttmarket.com/packets/item/55f1afe561ccb6653a229669,,33.0,49.8
185,1078,https://mttmarket.com/users/5488f9b60cf298ccc7db3084,PinkZebra,12.09.2015,672.2,32,1.13,,77.0,0.0,-302.81,https://mttmarket.com/packets/item/55f2f49061ccb66de087beff,,552.32,249.51
186,1079,https://mttmarket.com/users/53f5b7580cf22953035ff48c,dAmAzAN,12.09.2015,172.47,35,1.17,,42.0,0.0,-146.07,https://mttmarket.com/packets/item/55f30f7861ccb66e8819a6a0,,164.82,18.75
187,1080,https://mttmarket.com/users/543033f50cf2c31f2c2793a4,Noorgle,11.09.2015,1494.4,59,1.18,,50.0,0.0,85.77,https://mttmarket.com/packets/item/55f0c2bd61ccb65da51314ac,,756.62,842.39
188,1081,https://mttmarket.com/users/55a48e920cf2c4481c7b39fb,DuxeTUT,11.09.2015,124.9,22,1.15,,20.0,0.0,-39.29,https://mttmarket.com/packets/item/55ef58ea61ccb6582239909c,,87.7,48.41
189,1082,https://mttmarket.com/users/556c52de0cf2a06f7748a51e,ndima,11.09.2015,67.15,10,1.16,,50.0,0.0,-29.92,https://mttmarket.com/packets/item/55f2bbed61ccb66b1f4baee0,,46.95,17.03
190,1083,https://mttmarket.com/users/5315e9ee2d00005a04ba0b3b,Serik,11.09.2015,517.32,25,1.15,,85.0,0.0,-62.8,https://mttmarket.com/packets/item/55f1d1b861ccb6671d4de864,,62.8,0.0
191,1084,https://mttmarket.com/users/55c687a461ccb6061a9178f2,spektre,11.09.2015,99.6,20,1.15,,51.25,0.0,76.07,https://mttmarket.com/packets/item/55f153f861ccb65fcda9e711,,89.7,165.77
192,1085,https://mttmarket.com/users/55b1121561ccb60010e6dea0,beetle,11.09.2015,150.59,29,1.16,,20.0,0.0,55.32,https://mttmarket.com/packets/item/55ef293261ccb6575c0dcf88,,146.19,201.51
193,1086,https://mttmarket.com/users/556d90530cf2a06f774995f6,parfen1111,11.09.2015,169.6,22,1.16,,50.0,0.0,-113.46,https://mttmarket.com/packets/item/55eefe9a61ccb65694d85960,,132.8,19.34
194,1087,https://mttmarket.com/users/537b32d00cf2c8120d3e0cbf,drunkym0nkey,11.09.2015,300.1,17,1.17,,25.0,0.0,-99.78,https://mttmarket.com/packets/item/55f2a7ac61ccb66a1db171b9,,300.1,200.32
195,1088,https://mttmarket.com/users/54c80ece0cf266f63902a6a8,antif,11.09.2015,800.6,32,1.18,,50.0,0.0,1570.86,https://mttmarket.com/packets/item/55f2916761ccb669c6e01257,,528.1,2098.96
196,1089,https://mttmarket.com/users/55a1f9200cf2c4481c7a6e6a,Eddy James Kenway,11.09.2015,136.55,38,1.15,,20.0,0.0,28.27,https://mttmarket.com/packets/item/55f288c161ccb669a92ab6d4,,40.35,68.62
197,1090,https://mttmarket.com/users/559bf11d0cf2d95aabb1f1f7,KASMETKO,11.09.2015,434.0,45,1.15,,30.0,0.0,-149.84,https://mttmarket.com/packets/item/55ef2d3361ccb65786d7f732,,271.1,121.26
198,1091,https://mttmarket.com/users/5443812f0cf24a5c0d7eb35f,Radin,11.09.2015,251.55,36,1.16,,50.0,0.0,-8.0,https://mttmarket.com/packets/item/55f25cf561ccb66912d3c728,,129.3,121.3
199,1092,https://mttmarket.com/users/555b7b380cf2820a8e3ca7e5,AndrewAndrew,11.09.2015,348.29,40,1.15,,50.0,0.0,-72.04,https://mttmarket.com/packets/item/55f1901861ccb6631c85300e,,329.29,257.25
200,1093,https://mttmarket.com/users/5488f9b60cf298ccc7db3084,PinkZebra,11.09.2015,612.2,31,1.13,,75.0,0.0,-485.7,https://mttmarket.com/packets/item/55f19c8861ccb663f10d2b32,,531.6,45.9
201,1094,https://mttmarket.com/users/54d749a40cf2d7cefbe6ee80,DMethos,11.09.2015,85.18,25,1.17,,50.0,0.0,12.93,https://mttmarket.com/packets/item/55f264ee61ccb6693017ff80,,85.18,98.11
202,1095,https://mttmarket.com/users/558597c50cf2888715a16f85,SlavaSnigirev,11.09.2015,60.25,11,1.16,,20.0,0.0,-20.64,https://mttmarket.com/packets/item/55ebd3c761ccb64b166de95a,,60.25,39.61
203,1096,https://mttmarket.com/users/5587073c0cf2888715a24de1,ATATA_R0MK0,11.09.2015,73.75,15,1.16,,20.0,0.0,-65.75,https://mttmarket.com/packets/item/55f18db561ccb662f732a69c,,65.75,0.0
204,1097,https://mttmarket.com/users/5554cbf80cf24036f37b657c,JomoIungma,11.09.2015,777.1,69,1.15,,50.0,0.0,-81.7,https://mttmarket.com/packets/item/55f1f96c61ccb668108b0fdc,,81.7,0.0
205,1098,https://mttmarket.com/users/548484760cf24a5c0d9147ac,Bikk87,11.09.2015,317.3,31,1.17,,50.0,0.0,104.26,https://mttmarket.com/packets/item/55f1dcd861ccb667893f9932,,259.6,363.86
206,1099,https://mttmarket.com/users/554333e00cf2bb0785a20215,callmarrr,11.09.2015,103.7,18,1.17,,50.0,0.0,87.32,https://mttmarket.com/packets/item/55f1f9e861ccb66811880891,,103.7,191.02
207,1160,https://mttmarket.com/users/55645da20cf25c1c3c0328bd,helios,10.09.2015,128.05,17,1.16,,20.0,0.0,-72.26,https://mttmarket.com/packets/item/55f02f7461ccb65b2cd47a41,,112.64,40.38
208,1161,https://mttmarket.com/users/53f5b7580cf22953035ff48c,dAmAzAN,10.09.2015,169.17,34,1.17,,42.0,0.0,46.64,https://mttmarket.com/packets/item/55f06a4361ccb65c1fadbdfa,,87.76,134.4
209,1162,https://mttmarket.com/users/5587073c0cf2888715a24de1,ATATA_R0MK0,10.09.2015,75.2,15,1.16,,20.71,0.0,-20.54,https://mttmarket.com/packets/item/55ec054a61ccb64baf52e421,,74.3,53.76
210,1164,https://mttmarket.com/users/5554cbf80cf24036f37b657c,JomoIungma,10.09.2015,777.1,69,1.15,,50.0,0.0,-12.04,https://mttmarket.com/packets/item/55f0a26361ccb65d2d8fa329,,112.7,100.66
211,1165,https://mttmarket.com/users/5571b9ee0cf25acfc5bf69dc,bozhurin,10.09.2015,138.7,17,1.15,,40.0,0.0,94.33,https://mttmarket.com/packets/item/55ee62d761ccb653dc55750a,,86.0,180.33
212,1166,https://mttmarket.com/users/559d22600cf2d95aabb25301,Daddygame23,10.09.2015,129.2,25,1.16,,20.0,0.0,-57.21,https://mttmarket.com/packets/item/55f0305061ccb65b4a0fab0f,,63.0,5.79
213,1167,https://mttmarket.com/users/55a78be60cf2c4481c7cae76,rodevisto,10.09.2015,157.85,12,1.16,,35.0,0.0,-67.17,https://mttmarket.com/packets/item/55f0a76d61ccb65d5bcf5ae9,,145.85,78.68
214,1168,https://mttmarket.com/users/55673e9d0cf25c1c3c03cee9,multison375,10.09.2015,146.5,21,1.16,,20.0,0.0,-90.1,https://mttmarket.com/packets/item/55ed908261ccb650e187f83b,,110.15,20.05
215,1169,https://mttmarket.com/users/5575d3e10cf28887159c3817,Scombat,09.09.2015,46.2,11,1.16,,50.0,0.0,-40.57,https://mttmarket.com/packets/item/55f093d361ccb65ceb74e4ab,,46.2,5.63
216,1171,https://mttmarket.com/users/54514df80cf24a5c0d830bce,MikleD,09.09.2015,976.0,42,1.17,,51.0,0.0,111.54,https://mttmarket.com/packets/item/55ec131661ccb64be2bd167b,,253.82,365.36
217,1172,https://mttmarket.com/users/5565922f0cf25c1c3c0366c2,Lykov_1988,09.09.2015,165.0,12,1.16,,50.0,0.0,47.82,https://mttmarket.com/packets/item/55f0823461ccb65cafd5635b,,40.0,87.82
218,1173,https://mttmarket.com/users/55de63d761ccb615db2fdcae,chur,09.09.2015,323.7,23,1.17,,85.0,0.0,171.12,https://mttmarket.com/packets/item/55f046e561ccb65b89a9a4af,,317.7,488.82
219,1174,https://mttmarket.com/users/543d59990cf24a5c0d7c7ec5,OMG!agro,09.09.2015,364.5,2,1.15,,95.0,0.0,-364.5,https://mttmarket.com/packets/item/55e3838661ccb627756d4377,,364.5,0.0
220,1175,https://mttmarket.com/users/54750a910cf24a5c0d8cc19e,ChckMate,09.09.2015,537.0,3,1.13,,19.0,0.0,-537.0,https://mttmarket.com/packets/item/55f05e7b61ccb65c0ad5f5c9,,537.0,0.0
221,1176,https://mttmarket.com/users/53b101050cf2c8120d45c58c,rusxxxx,09.09.2015,560.03,35,1.18,,29.0,0.0,-245.13,https://mttmarket.com/packets/item/55efe56e61ccb659ab379d49,,379.86,134.73
222,1177,https://mttmarket.com/users/531082eb4700008946dc9eed,Ugin,09.09.2015,776.58,20,1.18,,55.0,0.0,-459.7,https://mttmarket.com/packets/item/55f00db961ccb65a62dcebd5,,605.38,145.68
223,1178,https://mttmarket.com/users/553415b80cf26d1eaea430c8,streln,09.09.2015,174.1,42,1.16,,50.0,0.0,-10.26,https://mttmarket.com/packets/item/55ee3c3861ccb653b8030c37,,119.0,108.74
224,1179,https://mttmarket.com/users/54ebbf270cf22b7780463868,TuzMan23,09.09.2015,770.26,33,1.16,,50.0,0.0,-361.21,https://mttmarket.com/packets/item/55f0662d61ccb65c22c48f39,,651.76,290.55
225,1180,https://mttmarket.com/users/5565922f0cf25c1c3c0366c2,Lykov_1988,09.09.2015,35.0,1,1.16,,50.0,0.0,-35.0,https://mttmarket.com/packets/item/55f02ca461ccb65b2cd47a40,,35.0,0.0
226,1181,https://mttmarket.com/users/541ebfc20cf22953036c82e2,Senheiser,09.09.2015,187.5,18,1.17,,50.0,0.0,80.89,https://mttmarket.com/packets/item/55eedfc061ccb655dd3870bc,,100.73,181.62
227,1182,https://mttmarket.com/users/557ed7200cf28887159e8b77,TomCoep,09.09.2015,157.35,36,1.16,,50.0,0.0,241.98,https://mttmarket.com/packets/item/55f02acd61ccb65b20bb9e24,,157.35,399.33
228,1183,https://mttmarket.com/users/55ba5c9961ccb6004d2bcb6a,ramiawad,09.09.2015,827.3,28,1.17,,88.0,0.0,-157.31,https://mttmarket.com/packets/item/55ecb23f61ccb64e1717b3e9,,756.8,599.49
229,1184,https://mttmarket.com/users/556eb6c90cf2a06f774a60ee,marat2302,09.09.2015,139.0,19,1.15,,50.0,0.0,-73.56,https://mttmarket.com/packets/item/55ef165d61ccb65715e4e59b,,127.0,53.44
230,1185,https://mttmarket.com/users/55c8cabb61ccb60c8eaf4748,douglas,09.09.2015,143.4,24,1.15,,40.0,0.0,299.06,https://mttmarket.com/packets/item/55ef456361ccb657daf5b4ce,,136.4,435.46
231,1186,https://mttmarket.com/users/55dae70161ccb60bf049cfe8,analyser,09.09.2015,113.6,8,1.1,,57.0,0.0,-10.98,https://mttmarket.com/packets/item/55ef666b61ccb6584f3ece8b,,113.6,102.62
232,1187,https://mttmarket.com/users/549bdc8e0cf23c3abe0c1f03,bblk,09.09.2015,542.2,48,1.16,,30.0,0.0,-56.56,https://mttmarket.com/packets/item/55efd68361ccb6596388743e,,70.9,14.34
233,1188,https://mttmarket.com/users/54a2c3b80cf23c2fa9bd70b9,deezder,09.09.2015,324.0,2,1.16,,50.0,0.0,-274.0,https://mttmarket.com/packets/item/55f027c861ccb65b1ad09de9,,274.0,0.0
234,1189,https://mttmarket.com/users/5563057d0cf25c1c3c02ed7b,iamhater,09.09.2015,101.1,19,1.16,,20.0,0.0,-61.94,https://mttmarket.com/packets/item/55ef87df61ccb658a3fc7ee1,,101.1,39.16
235,1190,https://mttmarket.com/users/5411600c0cf2295303680d0f,F14,09.09.2015,1325.4,45,1.16,,80.0,0.0,1836.8,https://mttmarket.com/packets/item/55edaa2461ccb651af2552db,,1018.3,2855.1
236,1191,https://mttmarket.com/users/55b774d761ccb60012f31507,angerr,09.09.2015,552.0,45,1.15,,50.0,0.0,-356.49,https://mttmarket.com/packets/item/55edc5cc61ccb6523ebde2bc,,521.8,165.31
237,1192,https://mttmarket.com/users/54b820150cf2ef809ccc81e2,cotondark,09.09.2015,173.0,25,1.17,,40.0,0.0,79.8,https://mttmarket.com/packets/item/55ede3c661ccb652c965e042,,169.0,248.8
238,1193,https://mttmarket.com/users/543033f50cf2c31f2c2793a4,Noorgle,09.09.2015,1494.4,59,1.18,,50.0,0.0,1551.65,https://mttmarket.com/packets/item/55eeed1f61ccb65637dd98b3,,731.62,2283.27
239,1194,https://mttmarket.com/users/54a2c3b80cf23c2fa9bd70b9,deezder,09.09.2015,1700.12,62,1.16,,50.0,0.0,23.72,https://mttmarket.com/packets/item/55f01c3f61ccb65abfa09b04,,671.44,695.16
240,1195,https://mttmarket.com/users/559d77630cf2d95aabb270cd,Bioinformix,09.09.2015,770.8,46,1.16,,50.0,0.0,908.65,https://mttmarket.com/packets/item/55eb1c5961ccb649498487d2,,727.8,1636.45
241,1196,https://mttmarket.com/users/5535460f0cf26d1eaea4774e,SkyWorker,09.09.2015,215.0,1,1.12,,80.0,0.0,-165.0,https://mttmarket.com/packets/item/55ed4e9661ccb64fcd96c300,,215.0,50.0
